iso3,year,fin_dev,gdp_pc_ppp,npl_ratio
CYP,1999,,19817.064453125,
CYP,2000,,21312.9921875,
CYP,2001,144.419255356415,22729.625,
CYP,2002,149.493012840461,23103.552734375,
CYP,2003,147.195228621501,23425.021484375,
CYP,2004,147.338509151311,24970.099609375,
CYP,2005,156.534337063724,26685.521484375,
CYP,2006,162.806321227766,28327.76171875,
CYP,2007,180.560809230387,30918.34765625,
CYP,2008,212.093506733987,32603.451171875,3.59414947955595
CYP,2009,226.238177594747,31808.0625,4.50936302926019
CYP,2010,234.128270166471,31632.126953125,5.82172259923197
CYP,2011,242.425298402524,31722.8984375,9.98623419964975
CYP,2012,249.095015986358,30245.69921875,18.3749456234796
CYP,2013,254.551658820734,28499.85546875,38.5570399026523
CYP,2014,251.710266759916,28045.28125,44.972072758843
CYP,2015,243.304880425395,29315.724609375,47.7478457712877
CYP,2016,216.137570701221,32872.046875,36.6991177413136
CYP,2017,191.690393503647,35197.140625,31.3888946804868
CYP,2018,135.240645396808,37927.16796875,19.520510219693
CYP,2019,106.611493751467,41816.42578125,17.0931036488541
CYP,2020,106.402007576953,40098.43359375,15.0190835443793
CYP,2021,87.3329388092712,45322.54296875,8.99828242700788
CYP,2022,70.7563423248242,53304.78515625,7.65863990451332
CYP,2023,60.5194555776807,59422.90234375,6.10873133673663
CZE,1999,48.4489221642721,15493.9796685778,
CZE,2000,42.9175730299621,16332.2910408629,
CZE,2001,35.3594147803613,17709.4523103293,
CZE,2002,23.5222036438986,18344.0329427938,
CZE,2003,24.2296599918749,19604.0917215381,
CZE,2004,25.5893479354241,20988.1204818834,
CZE,2005,29.1821816254436,22114.8363085202,
CZE,2006,33.8323723065662,23914.1862443811,
CZE,2007,38.6977331757864,26267.6071527112,
CZE,2008,43.2709178108384,27937.841568102,2.82387346236027
CZE,2009,45.0637877787508,27713.2434564605,4.49075321988402
CZE,2010,45.8568314227395,28153.8518610007,5.45823355942604
CZE,2011,47.9233912566798,29237.1870959847,5.29287307900868
CZE,2012,49.0456212700801,29465.6074011894,5.35167967265287
CZE,2013,50.285979096721,31013.0082933831,5.26338617282875
CZE,2014,49.0890623906262,32743.489773169,5.63910825786119
CZE,2015,49.2566016733691,34093.0280593748,5.43997199514248
CZE,2016,50.5693130127214,36445.0485732064,4.52193536660192
CZE,2017,50.2295271370274,39346.030564257,3.682523035196
CZE,2018,50.7151227780991,41638.1831076596,3.09590989646024
CZE,2019,49.4361990392383,45614.0171132532,1.69280340962665
CZE,2020,51.9784610242612,44839.4822099455,1.91231094967574
CZE,2021,52.0299060442265,47796.0337408466,1.702001479324
CZE,2022,48.6284715523913,52946.9660854462,1.45546035998428
CZE,2023,47.7134936234073,55761.3798291375,1.20570022077191
DEU,1999,,26517.9342856214,
DEU,2000,,27473.6669767024,
DEU,2001,111.240170458005,28674.1682823146,
DEU,2002,110.165745012493,29513.6823267102,
DEU,2003,108.505942047742,30301.4017692833,
DEU,2004,105.024726999965,31753.1720592803,
DEU,2005,103.75352043032,32313.736788417,
DEU,2006,100.341277234171,34741.3353426224,
DEU,2007,95.4983439670839,36914.0023792935,
DEU,2008,95.4017333003769,38443.5386278958,
DEU,2009,96.8593447395117,37573.9910136539,
DEU,2010,86.7703402338582,39726.098692395,
DEU,2011,83.2493237856355,43398.3443992496,
DEU,2012,82.1912420336658,44229.3941921739,
DEU,2013,80.6773115458681,45889.0173022052,
DEU,2014,77.7848998314609,47938.7968210418,
DEU,2015,76.5750899732105,48545.400721962,
DEU,2016,75.8393970975304,51569.9016841199,
DEU,2017,75.6177563896781,54110.2536648812,
DEU,2018,76.1587988456711,56273.0405627017,
DEU,2019,77.4996042156685,59270.7276496985,
DEU,2020,82.9223176612417,58685.872699771,
DEU,2021,81.6719260035738,62530.7653199239,
DEU,2022,80.1780974033624,69048.9884036885,1.23497612551348
DEU,2023,76.3787206912979,71684.0311875583,1.53513253215758
DJI,1999,28.8550655119462,,
DJI,2000,32.0654354143763,,
DJI,2001,26.4404220559006,,
DJI,2002,24.3962198776258,,
DJI,2003,22.5844501693345,,
DJI,2004,21.1118901795143,,
DJI,2005,20.0751157306315,,
DJI,2006,20.1829119250613,,
DJI,2007,22.5217826972719,,
DJI,2008,24.3356079532783,,
DJI,2009,29.3471303326915,,
DJI,2010,33.1101651364158,,
DJI,2011,30.9088339588642,,
DJI,2012,28.9308988431593,,11.5343664524884
DJI,2013,22.1463874057357,3762.2819610399,15.3368529632838
DJI,2014,22.1377018857024,3978.34667092554,18.7296683852754
DJI,2015,21.7028460975101,4263.96288890455,19.9548869569175
DJI,2016,20.4371265619881,4431.56588556176,22.4733058554676
DJI,2017,21.1727542584921,4676.71336058903,16.5213170516291
DJI,2018,21.6332373941692,5083.11077030183,18.0601133582426
DJI,2019,22.3514833157846,5398.00036773984,16.0366062911771
DJI,2020,21.153639250123,5527.00185229888,13.2506636381681
DJI,2021,18.5968581486669,5960.10807396825,6.68666401909928
DJI,2022,19.8343292529775,6621.33038220409,4.308800034779
DJI,2023,21.8231301046989,7225.8387957249,
DMA,1999,46.8628523583589,6759.45897490393,
DMA,2000,50.4332663238446,7111.4131102869,
DMA,2001,43.1318255408919,7290.62832445515,
DMA,2002,42.7761983732133,7167.04271942728,
DMA,2003,41.7298305488313,7714.29509857094,
DMA,2004,42.0733437896781,8232.18460901,
DMA,2005,45.2101842127672,8557.41594949633,
DMA,2006,47.2177383513182,9199.88176357941,
DMA,2007,46.5457044101112,9949.48016534769,
DMA,2008,46.7316610211341,10862.2582746594,
DMA,2009,46.398284692243,10803.5563676924,
DMA,2010,50.4433536142261,10924.0953245506,
DMA,2011,52.3689632609876,11122.8994140294,
DMA,2012,55.2126750939529,10920.9085079245,
DMA,2013,52.6516931770331,11286.2696974861,
DMA,2014,48.813726061265,12083.292631482,
DMA,2015,47.5724320136163,12092.7315992676,15.12089
DMA,2016,44.1506480003869,12945.0029571643,14.450859
DMA,2017,47.2243698473433,12696.1956612622,17.433797
DMA,2018,41.653873816514,15069.8972415303,17.016617
DMA,2019,38.3560218453579,16020.5944720217,12.236643
DMA,2020,50.7542625074397,14243.7623123898,15.011725
DMA,2021,49.3802060716119,15808.9743503945,15.696694
DMA,2022,45.8489422030946,18802.0819913205,13.791038
DMA,2023,41.7730066174571,20285.9821663707,
DNK,1999,33.8941854739298,26642.2215588617,
DNK,2000,131.921491858454,28647.8282830783,
DNK,2001,138.613679741025,29458.9882141098,
DNK,2002,141.46569709683,30666.5967674022,
DNK,2003,139.864644973646,30864.1123687371,
DNK,2004,145.291740243273,33015.5515892493,
DNK,2005,157.138022062798,34238.3218147437,
DNK,2006,168.745383886589,37392.3211413889,
DNK,2007,184.03730996541,39110.0956365756,
DNK,2008,190.316755626298,41467.3861879777,
DNK,2009,200.399008860108,40524.3123510224,
DNK,2010,192.829781269552,43037.5989192487,3.14128983598116
DNK,2011,187.070965970457,44443.7163844726,3.17151109207084
DNK,2012,182.294719350744,44755.1624273018,3.52577006791977
DNK,2013,176.475358898675,46869.1932887749,
DNK,2014,173.40414329116,47879.5955558233,
DNK,2015,170.48078593545,48897.2099776611,3.27824443112999
DNK,2016,167.059346282627,51820.9521305491,2.65748344310486
DNK,2017,162.056089653455,55271.5976002659,1.74230597655898
DNK,2018,161.960223775062,57233.6231685618,1.76025735351403
DNK,2019,161.898678914292,60594.966400191,1.36888337331626
DNK,2020,163.53675512979,62682.2899474389,1.40572759059854
DNK,2021,155.229321090433,69715.1809680929,1.24098689385217
DNK,2022,143.406000566119,78913.6534913127,1.06709343159149
DNK,2023,147.482098497207,77892.2932609904,0.940793103686917
DOM,1999,26.0330707427081,6304.73320437856,
DOM,2000,28.6107070225713,6639.01131864822,
DOM,2001,31.405564960629,6847.57366127122,
DOM,2002,32.403992004948,7157.66825484558,
DOM,2003,31.2052908529201,7097.55707820616,
DOM,2004,19.2904295058287,7374.8123177806,
DOM,2005,18.9248907846726,8215.03244576661,
DOM,2006,17.9707284870336,9130.06906145599,
DOM,2007,20.0047917218848,9951.13191591458,
DOM,2008,19.7712168763071,10345.8080982759,
DOM,2009,20.5446424207032,10381.6248126801,
DOM,2010,21.7612512617961,11245.6811892201,
DOM,2011,22.0005151913149,11694.6641852303,
DOM,2012,21.5674373699348,11776.6228103557,
DOM,2013,22.6105340080999,12413.910018356,
DOM,2014,24.2217190222615,13464.7925609074,
DOM,2015,24.9261272141525,14804.0974069659,
DOM,2016,25.6794669403233,16282.1899127514,
DOM,2017,26.2023684498292,16846.2072320323,1.90658655607119
DOM,2018,26.0275023970974,17994.8382742736,1.61766968855977
DOM,2019,26.7995699989439,19766.7628586981,1.54556853558722
DOM,2020,29.0806297763462,18998.3069667315,2.01137819865136
DOM,2021,26.5507254787628,22053.4589869955,1.30935520696938
DOM,2022,26.8796887891241,24625.8088564037,0.825504642179899
DOM,2023,29.7857423814019,25839.9356687607,0.929892935623628
DZA,1999,5.3698384101281,8776.44209483463,
DZA,2000,5.94905219189264,9186.81590342899,
DZA,2001,7.35064830095516,9543.52035384959,
DZA,2002,11.2247900124854,10080.182500398,
DZA,2003,10.335213370193,10802.7506703127,
DZA,2004,10.1871546670834,11431.6856715426,
DZA,2005,11.421127894114,12246.2692243613,
DZA,2006,11.5017251839844,12791.3412605973,
DZA,2007,12.2855916116841,13320.964120903,
DZA,2008,12.1122581846356,13666.2181960534,
DZA,2009,14.8286794932521,13651.4472995041,21.1415508110567
DZA,2010,13.7742958941425,14201.3659906969,18.31
DZA,2011,12.5488742058705,14639.8779436268,14.3983059633084
DZA,2012,12.8934410793233,14441.3293398806,11.7263814541696
DZA,2013,15.0524766379275,14370.820661674,10.5639712164989
DZA,2014,16.3999184158829,14694.143827383,9.9349604753277
DZA,2015,19.1940416812752,13807.3515841478,9.76734535087824
DZA,2016,20.2346166999021,13437.8460232169,12.0891590616386
DZA,2017,21.8449886502322,13493.560749484,12.9585022894491
DZA,2018,22.3718825950813,13727.1266357859,12.6974012595366
DZA,2019,22.8981304002728,13892.5333446205,14.7557610602629
DZA,2020,26.1031661322496,12676.5130564294,16.363889630508
DZA,2021,22.6446473775232,14496.8654697299,19.6415989191126
DZA,2022,18.2286844136791,15836.0944370321,20.2617537290557
DZA,2023,18.8336494806803,16824.4879034627,
EAP,1999,97.8675271555715,3072.75267145233,
EAP,2000,95.7773062817638,3341.28930839535,
EAP,2001,95.4197460647771,3603.38128431319,
EAP,2002,100.047976733692,3906.75964573511,
EAP,2003,105.272596839285,4288.36078730532,
EAP,2004,101.357034295916,4748.71108380498,
EAP,2005,96.5884808768434,5317.93730740375,
EAP,2006,93.7107717481656,6002.40586285245,
EAP,2007,92.1360224155799,6831.17976240819,
EAP,2008,89.900438297802,7476.6428497005,
EAP,2009,108.491389582728,8020.87347456259,
EAP,2010,108.500755219866,8827.22377054938,
EAP,2011,107.276663002995,9671.39450196023,
EAP,2012,113.140687579426,10521.4381327557,
EAP,2013,118.97464540474,11177.0453327888,
EAP,2014,124.784698277219,11753.5018629475,
EAP,2015,135.946864569504,12146.381246446,
EAP,2016,138.521011957777,12741.9933829132,
EAP,2017,137.764176965246,13488.3932519376,
EAP,2018,141.251643911489,14588.4749522605,
EAP,2019,146.810829583552,15683.0628928641,
EAP,2020,162.989557952796,16013.6575331545,
EAP,2021,160.049432757371,17966.232211586,
EAP,2022,165.650550284883,19926.1047343008,
EAP,2023,172.690010535656,21666.586245648,
EAR,1999,25.8262095962126,3972.91054407675,
EAR,2000,25.4442378701391,4171.76026570078,
EAR,2001,25.1536350969956,4275.33091003174,
EAR,2002,25.2550072106053,4357.06144283866,
EAR,2003,25.5869639674322,4591.16277798714,
EAR,2004,27.0171846832245,4945.68181089266,
EAR,2005,28.8791101170358,5322.16107686346,
EAR,2006,30.7071533540091,5764.16405678501,
EAR,2007,32.7889391584677,6186.44956401423,
EAR,2008,33.0308944113304,6469.07299666947,
EAR,2009,34.8059845748576,6555.7600533599,
EAR,2010,35.3311133937042,6961.19446634117,
EAR,2011,35.8521277957716,7376.21000035276,
EAR,2012,36.5977923982895,7746.79231589443,
EAR,2013,37.9087699285261,7978.41644098917,
EAR,2014,39.1539315555732,8211.15483703771,
EAR,2015,41.2143617078298,8319.91351524904,
EAR,2016,42.0773917426324,8635.17494924391,
EAR,2017,41.0810225977409,9114.43760787062,
EAR,2018,40.9487325679396,9604.81221760973,
EAR,2019,41.2906119912307,9940.08715518172,
EAR,2020,44.6394412702683,9683.17629056452,
EAR,2021,42.324816775397,10813.1164187462,
EAR,2022,,12274.9678650021,
EAR,2023,,13251.6405875685,
EAS,1999,151.982027284195,5406.9271293057,
EAS,2000,147.394609933028,5817.26019746989,
EAS,2001,102.807311824572,6123.00484225375,
EAS,2002,100.548183798143,6501.47158957381,
EAS,2003,100.10234832918,6932.28765692513,
EAS,2004,97.2706988561062,7523.34416875044,
EAS,2005,98.7637946821139,8190.88400123792,
EAS,2006,99.592082893259,8991.93709004801,
EAS,2007,99.9985526735628,9932.85101617211,
EAS,2008,99.939304445214,10562.7951955648,
EAS,2009,109.332418536305,10946.9024460831,
EAS,2010,108.266173457703,11884.7371554432,
EAS,2011,107.860768481664,12774.0450451533,
EAS,2012,111.338789188994,13656.8245476431,
EAS,2013,116.890099975034,14414.5182813139,
EAS,2014,121.52716874296,14992.9661007919,
EAS,2015,129.141543661555,15476.3169877819,
EAS,2016,131.118405865287,16050.8829878284,
EAS,2017,131.772708353281,16840.9398808658,
EAS,2018,134.647734399265,17964.5548011966,
EAS,2019,139.724498998487,19051.2740202446,
EAS,2020,154.17033546039,19381.2183978039,
EAS,2021,153.430122065408,21508.4957629882,
EAS,2022,158.598437056781,23692.0109735948,
EAS,2023,162.757389531175,25623.4876925682,
ECA,1999,15.3308941859084,5216.29436784601,
ECA,2000,16.3498857154001,5721.59283488026,
ECA,2001,14.7313657772092,5929.42547532076,
ECA,2002,14.4254183163842,6232.39705552435,
ECA,2003,15.6364175221378,6665.27345475959,
ECA,2004,18.1252450035131,7528.93563177487,
ECA,2005,23.1363343194848,8302.78299495996,
ECA,2006,28.5088954893969,9465.18482243541,
ECA,2007,34.2650539024881,10548.9431940824,
ECA,2008,38.0511498008293,11372.4066907415,
ECA,2009,39.7418274441892,11025.9145721613,
ECA,2010,41.9576223396877,12030.3119807001,
ECA,2011,43.1226987769459,13239.1833010223,
ECA,2012,43.9055806342924,13983.2077553181,
ECA,2013,47.257836182932,15212.7090553678,
ECA,2014,48.8450894226799,15736.0342683812,
ECA,2015,50.4601764270328,16016.9534799194,
ECA,2016,51.8619282471563,16611.1890192895,
ECA,2017,50.3605128305471,17592.0865033184,
ECA,2018,46.9172798988111,18256.6576133152,
ECA,2019,45.0821102390515,19397.1076269435,
ECA,2020,50.5098890576449,19719.8443277455,
ECA,2021,46.5524035467312,22060.1782735099,
ECA,2022,38.1587062885428,25070.6724148556,
ECA,2023,35.8819550741344,27545.1493202782,
ECS,1999,,14766.2357677425,
ECS,2000,,15906.1366081669,
ECS,2001,88.5606333386314,16705.1481862069,
ECS,2002,89.0291544647907,17493.5190880328,
ECS,2003,90.2598767289262,18160.4281151614,
ECS,2004,92.0384017514763,19282.7680770767,
ECS,2005,95.3911428381041,20327.1694458267,
ECS,2006,99.0055053144097,22499.8238156003,
ECS,2007,103.697373642349,24129.3128283971,
ECS,2008,105.65262789974,25769.8115824303,
ECS,2009,108.962750076021,25074.2195109845,
ECS,2010,105.046250696632,26144.9422600224,
ECS,2011,101.05036225454,27735.5999541345,
ECS,2012,98.652618366776,28482.1058793092,
ECS,2013,95.9244477329561,29778.9502855209,
ECS,2014,93.6212786367904,30539.2439071547,
ECS,2015,93.0828111608713,30970.5110948599,
ECS,2016,92.4136510743574,32380.6946392597,
ECS,2017,87.8365733721748,34119.8983900204,
ECS,2018,86.8155595976969,35848.040301288,
ECS,2019,85.8696054535758,38464.7570221217,
ECS,2020,94.0207056000143,37950.177178587,
ECS,2021,88.704776896957,42240.4375845628,
ECS,2022,85.5778792594274,47585.7489178711,
ECS,2023,80.0839810610465,50275.3509023688,
ECU,1999,22.4113020073388,5637.91693263629,
ECU,2000,27.1903237095413,5728.25249857133,
ECU,2001,25.3446882882408,5998.87508648611,
ECU,2002,18.9300126953452,6281.52215151108,
ECU,2003,17.4301751824176,6475.06597343736,9.49739951360216
ECU,2004,19.4549234581885,6980.09126356362,7.18269460394702
ECU,2005,20.9172312744091,7457.46553606564,5.42825970869696
ECU,2006,21.6094010426003,7884.51693594496,3.97924631399133
ECU,2007,22.5107663235118,8112.44824473661,3.68605344703235
ECU,2008,22.7371733446421,8662.60736282075,3.43915305297009
ECU,2009,23.0647892075108,8662.10672690979,4.04080346885419
ECU,2010,24.9895346868437,8968.94040838943,3.31543893494616
ECU,2011,25.3713387103096,9768.69201080404,3.14792243397947
ECU,2012,26.1390750022727,10244.5177816184,3.69366388156466
ECU,2013,26.096036905081,11295.6127804419,3.5337134374163
ECU,2014,26.863846005104,11835.6091276538,3.57552475175554
ECU,2015,27.7886974858995,10877.7507461388,4.39684942676597
ECU,2016,29.4035513946028,10881.4890706732,3.96281179223158
ECU,2017,32.2154780292119,11793.4797426944,3.30948193981056
ECU,2018,35.9937978931523,12186.8846084388,2.94923401923922
ECU,2019,40.0966840443538,12543.0148243925,3.15128362975838
ECU,2020,46.2748147083153,11526.8013009278,3.59590631182689
ECU,2021,47.4834083992926,13507.4445638375,3.72753083067413
ECU,2022,50.3398006120924,15198.0725554473,3.72601788666604
ECU,2023,52.7207678928593,15918.5162948773,4.24013142604517
EGY,1999,52.0018205461638,5121.00256928862,
EGY,2000,51.9532784475154,5451.51566992118,
EGY,2001,54.9311402286033,5650.05196237607,
EGY,2002,54.6553972024281,5752.69708070468,
EGY,2003,53.897628742515,5928.07945344715,
EGY,2004,54.0429142798269,6207.12492160943,
EGY,2005,51.1654340531105,6554.12885095179,
EGY,2006,49.2909797353084,7079.02808456919,
EGY,2007,45.5152215665951,7640.57228597204,
EGY,2008,42.7975137803462,8190.70913161,
EGY,2009,36.0927133507004,8465.02052412662,
EGY,2010,33.0722952214189,8837.76450033703,
EGY,2011,31.1549232899382,8988.10781880653,
EGY,2012,27.388449729504,10342.4317112754,
EGY,2013,26.2224394958043,10511.3931678495,
EGY,2014,25.6066805392918,10256.4367553616,
EGY,2015,26.316393760305,10903.3368231185,
EGY,2016,34.1348626252639,10665.6676499685,
EGY,2017,27.0698246737254,11124.7351098149,
EGY,2018,24.2952790707642,12329.2446781436,
EGY,2019,22.8487308972763,13363.732696323,
EGY,2020,25.7894742547866,15231.865417764,
EGY,2021,28.2307543894277,15579.0160861551,
EGY,2022,30.847002116672,17526.8017030166,
EGY,2023,29.2578215393464,18524.8392997937,
EMU,1999,,23669.5829646999,
EMU,2000,,25153.7708354277,
EMU,2001,87.9792529088736,26340.8965921131,
EMU,2002,88.1039973132993,27376.4529226336,
EMU,2003,88.9857285661511,27837.0718232518,
EMU,2004,90.0928997423467,28933.8622474118,
EMU,2005,94.6417800945916,29965.0930729071,
EMU,2006,98.2343725280645,32427.8048234112,
EMU,2007,101.215976878383,34322.7554950095,
EMU,2008,103.072106973229,35611.3072009233,
EMU,2009,105.552397601346,34755.6867366842,
EMU,2010,102.773251787592,35707.929377347,
EMU,2011,100.821913423091,37406.0432618194,
EMU,2012,98.8320619898419,37747.9921288092,
EMU,2013,95.8179803225012,39017.0371529274,
EMU,2014,91.6668617742621,40070.5204759403,
EMU,2015,88.9636065784305,41183.5603226446,
EMU,2016,87.7269532705777,43674.4727666879,
EMU,2017,86.2016363698328,45770.097956642,
EMU,2018,84.8017217808769,47691.7336576862,
EMU,2019,84.0793129121614,51207.8099420565,
EMU,2020,92.1201022596627,49659.8323625194,
EMU,2021,87.3753934872031,54157.6243539657,
EMU,2022,83.4397199810227,60963.9541325795,
EMU,2023,78.2899718048315,64036.5195786938,
ERI,1999,31.5967239383958,1597.12992240195,
ERI,2000,26.8195987153122,1557.87580231581,
ERI,2001,27.6370906534872,1683.68441866109,
ERI,2002,26.4807409145381,1701.69523684878,
ERI,2003,27.6631095594209,1620.85093040039,
ERI,2004,25.5520996132118,1620.76402912482,
ERI,2005,26.0575146392292,1674.07005453978,
ERI,2006,25.1030714627264,1682.23894199347,
ERI,2007,20.2101410006934,1727.09344172581,
ERI,2008,21.5324638912603,1546.92747535768,
ERI,2009,16.2286966415841,1576.74284599077,
ERI,2010,19.3073629036614,1599.19106106457,
ERI,2011,17.2254406663433,1742.32363018235,
ERI,2012,15.8578260542556,,
ERI,2013,15.5510346448241,,
ERI,2014,18.9984175919818,,
ESP,1999,,19938.1786773173,
ESP,2000,,21582.2067955558,
ESP,2001,94.9394409772958,22952.3641099695,
ESP,2002,99.2929603794007,24377.8417076394,
ESP,2003,106.544052882645,25057.3469945838,
ESP,2004,115.928325847413,26159.7864720491,
ESP,2005,135.871253994626,27629.7077024966,
ESP,2006,156.580256642945,30748.7396326091,
ESP,2007,167.635941463016,32536.1882684038,
ESP,2008,170.743020696995,33349.942580613,
ESP,2009,173.382324159591,32218.2880170155,
ESP,2010,171.30776265034,31804.6746571689,
ESP,2011,167.009703468733,32015.5752000401,
ESP,2012,157.416087817723,31869.7839822219,5.71026349860104
ESP,2013,145.742318057197,32613.6891811474,7.12373619141485
ESP,2014,129.341767497731,33760.9555646369,6.38267849950904
ESP,2015,118.20070057179,35228.6333036223,5.09174595659944
ESP,2016,110.603517289466,37612.7188681342,4.71813279786195
ESP,2017,104.413584678605,39825.2498116292,4.46120203086986
ESP,2018,97.8516443450171,41015.1565755187,3.68642493378735
ESP,2019,93.4379561461582,44042.757577336,3.15282728174409
ESP,2020,105.624708868292,39327.8479269599,2.85122667258747
ESP,2021,96.2196695357409,44251.6658222621,2.91575876060378
ESP,2022,86.028986897678,51398.9310403407,3.06044108799909
ESP,2023,76.4840318315138,55682.2402603093,3.06094054703675
EST,1999,,8412.06677647343,
EST,2000,,9424.5071547444,
EST,2001,,10308.8990965341,
EST,2002,,11666.6649638489,
EST,2003,,13135.0419683127,
EST,2004,40.263211576482,14538.0273203932,
EST,2005,56.5483477858333,16638.0779749397,
EST,2006,76.2052596376597,19344.2638980902,
EST,2007,83.7303592215246,22200.5486407425,
EST,2008,89.6508209136549,22803.5194742273,1.9446847760978
EST,2009,101.354731512562,20488.94990724,5.20231138473194
EST,2010,92.7704319821655,21614.3068307361,5.37548640616725
EST,2011,77.6974740615692,24652.3610297918,4.04580581090276
EST,2012,72.2027888223515,26242.5282659014,2.62266859406297
EST,2013,68.5375028876915,27831.1526234213,1.47462231497042
EST,2014,66.1950212073508,29403.6584494815,1.38823609881308
EST,2015,67.4650306257923,29712.6299473728,2.76894770314042
EST,2016,68.0924238041091,31947.7769107437,2.17676369026511
EST,2017,62.5716628545863,34506.6486942506,2.37887496554021
EST,2018,60.748593942948,37120.9879761677,1.55123999961087
EST,2019,58.2254963400439,40586.3784378888,1.97424852159292
EST,2020,62.4567267312529,40672.1340402132,1.64284699281484
EST,2021,59.284692839829,44251.5374983455,1.08679556479312
EST,2022,57.2216792149688,48217.5523106028,0.801295827497159
EST,2023,57.6584901240216,48637.1802208795,1.08370113079837
ETH,1999,18.9197267982979,450.486020074243,
ETH,2000,17.6238595320792,473.903313482073,
ETH,2001,17.7785423778336,509.119301829784,
ETH,2002,17.9781131855326,509.126314077643,
ETH,2003,17.495611819166,492.840755429983,
ETH,2004,16.5272567666814,557.825634817804,
ETH,2005,18.8596802473433,624.510692425695,
ETH,2006,20.4462555675954,692.866907656774,
ETH,2007,18.5221491075519,770.261155212815,
ETH,2008,17.6446474698149,844.988380018695,
ETH,2009,,899.140901796651,
ETH,2010,,995.653978578747,
ETH,2011,,1098.11515728787,
ETH,2012,,1178.97474553026,
ETH,2013,,1252.86896408004,
ETH,2014,,1484.63145566608,
ETH,2015,,1632.61818006837,
ETH,2016,,1857.54946515224,
ETH,2017,,2004.74755633129,3.41286431945902
ETH,2018,,2095.3175782979,3.56052322049913
ETH,2019,,2242.44488310464,2.6717358210858
ETH,2020,,2406.78938478669,3.42977187734718
ETH,2021,,2588.41310215884,5.41485933762582
ETH,2022,,2844.92274535753,
ETH,2023,,3060.9050300376,
EUU,1999,,20773.419883024,
EUU,2000,,22112.0261995599,
EUU,2001,85.9981388646244,23204.8952191142,
EUU,2002,85.7489452395553,24212.2265719042,
EUU,2003,86.7644940822245,24723.6706321089,
EUU,2004,88.1450699747561,25879.9780303013,
EUU,2005,92.4236725958945,26852.9723133846,
EUU,2006,96.0210428211248,29153.163938569,
EUU,2007,99.2796925135484,31056.7583973192,
EUU,2008,101.311655552485,32496.7256798908,
EUU,2009,104.238739267963,31873.4550434164,
EUU,2010,101.608548342076,32923.8186535681,
EUU,2011,99.8604322818282,34598.4547745843,
EUU,2012,98.1393507633464,35037.3720293145,
EUU,2013,95.5366438376042,36199.6011855225,
EUU,2014,91.6744965552853,37271.9260591945,
EUU,2015,88.9867008050209,38444.6823202024,
EUU,2016,87.9377982702824,40783.0219411467,
EUU,2017,86.3200608837292,42898.0846788954,
EUU,2018,84.8550376732266,44903.4702999512,
EUU,2019,83.9095918411583,48450.9527712468,
EUU,2020,91.2427854020713,47433.2351027827,
EUU,2021,86.8085153446726,51846.5161610821,
EUU,2022,82.495039437442,58394.8770222484,
EUU,2023,77.1755220599607,61412.7806142196,
FCS,1999,14.8410115532032,2756.34034450439,
FCS,2000,13.6117292069801,2915.96097853403,
FCS,2001,14.6696758707573,3042.53203991021,
FCS,2002,14.6167419524134,3085.18668723256,
FCS,2003,14.3328800171754,3036.75850925042,
FCS,2004,13.0312731380824,3453.44110417626,
FCS,2005,13.6058140403033,3700.40959861754,
FCS,2006,15.4551992985942,3975.69094006882,
FCS,2007,20.024985062444,4252.37077949191,
FCS,2008,22.8193803680385,4448.71903835027,
FCS,2009,22.7947876148638,4416.58396088646,
FCS,2010,19.3075952817734,4603.95252768069,
FCS,2011,18.7129493090519,4652.68269289038,
FCS,2012,18.9406368285094,4869.80733789079,
FCS,2013,20.2634472804121,5093.91239922588,
FCS,2014,20.3016450624038,5141.21432433117,
FCS,2015,19.7623901505795,4942.52579018812,
FCS,2016,20.5026074629643,4985.12680271545,
FCS,2017,18.7171130516785,5261.51763264735,
FCS,2018,13.5029983381634,5415.62986634778,
FCS,2019,11.6135643869233,5650.70882540215,
FCS,2020,13.1047968450277,5457.88046784717,
FCS,2021,11.6212808122618,5760.78191095204,
FCS,2022,11.4007079166808,5994.67753109439,
FCS,2023,13.7394969730941,6234.09052638352,
FIN,1999,,24761.8165565638,
FIN,2000,,26782.8574259016,
FIN,2001,52.5812671024794,27798.0582735421,
FIN,2002,55.4134733751634,28596.2606345457,
FIN,2003,60.2798687003177,29042.698985165,
FIN,2004,63.7283373545587,31195.1243346394,
FIN,2005,69.2504827954769,32047.7069315564,
FIN,2006,73.4098495322832,34440.3771039162,
FIN,2007,76.2791418750234,37842.9164695203,0.226516077373678
FIN,2008,80.1037821809702,40081.2212482066,0.409453887918507
FIN,2009,86.1875808182243,37988.4498659536,0.56999382899243
FIN,2010,87.9370917420953,38946.228265358,0.505748742041625
FIN,2011,89.4401861829956,40845.9566729849,0.456371196024312
FIN,2012,92.0096018524988,40739.1131809421,0.445132847109479
FIN,2013,93.2372467407382,41325.8052072321,0.440752731540527
FIN,2014,93.2928517645916,41547.0984485393,0.847591074961831
FIN,2015,94.9279706173403,42257.8593791297,0.93246083066103
FIN,2016,94.6851662131404,44562.4011072067,1.04758761475179
FIN,2017,93.7509456801331,47234.8528600939,0.72626236804278
FIN,2018,94.477048791531,49248.6775395866,0.950566178824407
FIN,2019,95.5194157254379,52276.1115723992,1.5073192904517
FIN,2020,100.570251325157,53296.5792798852,1.45017555342117
FIN,2021,98.5837982987892,56790.3766177692,1.47082760274416
